2022-04-14 08:00:00,4139.93699428051
2022-04-14 08:00:00,4139.93699428051
2022-04-14 08:15:00,4141.30896227413
2022-04-14 08:30:00,4144.147622757655
2022-04-14 08:45:00,4144.265187511888
2022-04-14 09:00:00,4142.77459708411
2022-04-14 09:15:00,4143.0938964904635
2022-04-14 09:30:00,4142.365681581856
2022-04-14 09:45:00,4133.995999984823
2022-04-14 10:00:00,4121.2161270748675
2022-04-14 10:15:00,4114.619110178808
2022-04-14 10:30:00,4119.603179167916
2022-04-14 10:45:00,4108.446289466926
2022-04-14 11:00:00,4096.134681722178
2022-04-14 11:15:00,4101.891185862967
2022-04-14 11:30:00,4110.119645749776
2022-04-14 11:45:00,4090.169539615034
2022-04-14 12:00:00,4070.0385608202478
2022-04-14 12:15:00,4057.468774568228
2022-04-14 12:30:00,4055.464568851337
2022-04-14 12:45:00,4044.0171709939277
2022-04-14 13:00:00,4031.8259984858028
2022-04-14 13:15:00,4036.8855061993886
2022-04-14 13:30:00,4043.0910258019508
2022-04-14 13:45:00,4035.910000774685
2022-04-14 14:00:00,4034.5373880970137
2022-04-14 14:15:00,4044.4115896604694
2022-04-14 14:30:00,4039.074268165847
2022-04-14 14:45:00,4038.216789090685
2022-04-14 15:00:00,4035.3820306827192
2022-04-14 15:15:00,4028.897174386698
2022-04-14 15:30:00,4025.120741162766
2022-04-14 15:45:00,4021.135454282198
2022-04-14 16:00:00,4016.515210663276
2022-04-14 16:15:00,4014.49273914887
2022-04-14 16:30:00,4016.873585173822
2022-04-14 16:45:00,4016.8862801867003
2022-04-14 17:00:00,4022.2620313387274
2022-04-14 17:15:00,4038.7281324615597
2022-04-14 17:30:00,4036.107966157827
2022-04-14 17:45:00,4042.011835236726
2022-04-14 18:00:00,4045.5790972278737
2022-04-14 18:00:00,4057.456905555021
2022-04-14 18:15:00,4064.839090115269
2022-04-14 18:30:00,4071.675562973941
2022-04-14 18:30:00,4071.675562973941
2022-04-14 18:45:00,4076.616488605154
2022-04-14 19:00:00,4065.0212471426426
2022-04-14 19:15:00,4054.571095773777
2022-04-14 19:45:00,4053.7106733858827
2022-04-14 20:15:00,4044.7689473250766
2022-04-14 20:30:00,4048.242842628661
2022-04-14 20:45:00,4056.9599517010447
2022-04-14 21:00:00,4068.113943611657
2022-04-14 21:15:00,4043.4943456692654
2022-04-21 00:45:00,3979.18644831
2022-04-21 00:50:00,3977.8120659803644
2022-04-21 00:55:00,3981.510504994394
2022-04-21 01:00:00,3981.8687109790835
2022-04-21 01:05:00,3976.9536236278527
2022-04-21 01:10:00,3977.1489744682926
2022-04-21 01:15:00,3980.66633092498
2022-04-21 01:20:00,3978.7789633757257
2022-04-21 01:25:00,3977.5519128744313
2022-04-21 01:30:00,3976.8778983628963
2022-04-21 01:35:00,3971.940587212083
2022-04-21 01:40:00,3965.9168393277496
2022-04-21 02:00:00,3961.06026381
2022-04-21 02:05:00,3959.360404727494
2022-04-21 02:10:00,3963.911736331541
2022-04-21 04:05:00,3960.27680581
2022-04-21 04:10:00,3954.5098669705167
2022-04-21 04:15:00,3950.728065956971
2022-04-21 04:20:00,3939.3813359585124
2022-04-21 04:25:00,3942.9701083708237
2022-04-21 04:30:00,3941.1916150269763
2022-04-21 04:35:00,3935.605829474139
2022-04-21 04:40:00,3929.6804934006095
2022-04-21 04:45:00,3927.5877577183787
2022-04-21 04:50:00,3937.072037452273
2022-04-21 04:55:00,3939.233663981954
2022-04-21 05:00:00,3937.288800317249
2022-04-21 05:05:00,3931.506954508149
2022-04-21 05:10:00,3927.795230478987
2022-04-21 05:15:00,3927.852721344508
2022-04-21 05:20:00,3925.9720141082007
2022-04-21 05:25:00,3918.903672762529
2022-04-21 05:30:00,3924.7199184406118
2022-04-21 05:35:00,3925.47077337518
2022-04-21 05:40:00,3902.024864130113
2022-04-21 05:45:00,3897.3032189470787
2022-04-21 05:50:00,3903.165435288631
2022-04-21 05:55:00,3910.222721191573
2022-04-21 06:00:00,3909.123700998347
2022-04-21 06:05:00,3895.8697555384765
2022-04-21 06:10:00,3910.3416545225487
2022-04-21 06:15:00,3913.656166898913
2022-04-21 06:20:00,3933.2455623317505
2022-04-21 06:25:00,3929.549491593042
2022-04-21 06:30:00,3922.2124658532043
2022-04-21 06:35:00,3917.2586009334545
2022-04-21 06:40:00,3923.6832855495404
2022-04-21 06:45:00,3920.935202178497
2022-04-21 06:50:00,3919.81032075997
2022-04-21 06:55:00,3915.5559787700927
2022-04-21 07:00:00,3918.7569621934663
2022-04-21 07:05:00,3913.7783499647176
2022-04-21 07:10:00,3912.397259230938
2022-04-21 07:15:00,3909.233618450816
2022-04-21 07:20:00,3914.4886201166173
2022-04-21 07:25:00,3917.4149193844355
2022-04-21 07:30:00,3917.4090430016013
2022-04-21 07:35:00,3913.718370411465
2022-04-21 07:40:00,3915.597144580607
2022-04-21 07:45:00,3912.8310249920405
2022-04-21 07:50:00,3915.0613632829927
2022-04-21 07:55:00,3908.1038112576884
2022-04-21 08:00:00,3911.9908444618995
2022-04-21 08:05:00,3919.6966122132335
2022-04-21 08:10:00,3913.2071100417584
2022-04-21 08:15:00,3896.31918239666
2022-04-21 08:25:00,3897.704389150698
2022-04-21 08:30:00,3896.8669807969786
2022-04-21 08:35:00,3889.394158347928
2022-04-21 08:40:00,3889.356344478662
2022-04-21 08:45:00,3889.736450462352
2022-04-21 08:50:00,3897.755934169977
2022-04-21 08:55:00,3893.4912017770216
2022-04-21 09:00:00,3893.751350429746
2022-04-21 09:05:00,3889.3815391014896
